NAME,NORTH,EAST,ELEVATION,TIMESTAMP,LATITUDE,LONGITUDE,TIMESTEP_s_da,DISTANCE_m_da,VELOCITY_kmh_da,VELOCITY_[km/h]_da_smoothed,TIMESTEP_s_da_smoothed,ACCELERATION_ms2_p,ACCELERATION_[m/s^2]_p_smoothed,VELOCITY_kmh_p,EMISSION_[g/s]_p 
10345,185672.7803,160178.7477,53.916907,2019-09-30 05:31:18,50.98120913694739,4.513700509651859,1.0764761469288522,19.22345741750487,64.28795185146957,64.32323831392517,1.0758856133030796,0.067367660004794,0.0746663442160585,64.4667476234938,3.728354651754225
10346,185687.1211,160190.8841,53.871871,2019-09-30 05:31:19,50.98133783420965,4.513873733677348,1.0688285322359672,19.16412388696239,64.54809533268838,64.6113460254658,1.0677822122119647,0.08938253879556708,0.05918678888031167,64.73524603724148,3.84049999846412
10347,185701.7928,160203.0875,54.061971,2019-09-30 05:31:20,50.9814695045316,4.514047922007405,1.1619456790123706,20.9495582834358,64.90700140515428,64.8490035178973,1.1629848683727975,0.0,0.037682461965847874,64.92769574430687,3.4866269119065794
10348,185716.29,160215.4349,54.080547,2019-09-30 05:31:21,50.98159960343832,4.514224157009602,1.1619456790123708,20.949558283435803,64.90700140515428,65.00657918383163,1.1601657980970466,0.04689853771472963,0.03369363545287519,65.07591067698765,3.690761605380801
10349,185730.6404,160227.7718,54.059484,2019-09-30 05:31:22,50.98172838265696,4.514400239347906,1.143951714677663,20.686987406401816,65.10165919374596,65.1462730432264,1.1431683070132268,0.034446939973617266,0.016307437620290303,65.17939742000698,3.6471243479818045
10350,185744.8747,160240.1049,53.988178,2019-09-30 05:31:23,50.981856118035864,4.514576265278514,1.1279570797134781,20.441880852108728,65.24252774430462,65.21295328254797,1.1284686149505436,0.02002312678776686,-0.0034556445465155536,65.20601243324728,3.5895506116273643
10351,185759.1965,160252.3314,54.013808,2019-09-30 05:31:24,50.981984641588255,4.5147507766152986,1.1137396264119805,20.209214555600756,65.32332214356427,65.19899317769998,1.1158634336863733,-0.05320356363572962,-0.024272585066041862,65.15131999737928,3.2860245095232887
10352,185773.4202,160264.4464,54.034422,2019-09-30 05:31:25,50.982112285025146,4.514923698349382,1.0909917011295844,19.73245867174696,65.11218292929209,65.10256719517005,1.0911528420273922,-0.05389954265040849,-0.042304293711608584,65.02022891474567,3.2739943651174475
10353,185787.5755,160276.4962,54.1078,2019-09-30 05:31:26,50.982239314506664,4.515095690624544,1.081892531016626,19.504530296563054,64.90137148987115,64.93714010418158,1.0812966039923502,-0.059561737024589625,-0.06991195226937257,64.80201462109471,3.235874383092509
10354,185801.7807,160288.5195,54.164261,2019-09-30 05:31:27,50.982366792761404,4.515267307870008,1.0737032779149636,19.287966206365105,64.67026763460595,64.6659426192735,1.07377508979849,-0.07724618978321442,-0.0847166415370364,64.50325365844876,3.14433948529117
10355,185815.9847,160300.5743,54.262398,2019-09-30 05:31:28,50.982494259411595,4.51543937458908,1.0663329501234675,19.067428348399538,64.37271027430073,64.33951374357582,1.066883133867206,-0.09305099046662087,-0.09078689544811307,64.1662746163166,3.058707670048175
10356,185844.1555,160324.5894,54.481399,2019-09-30 05:31:30,50.982747061409846,4.515782158385476,1.0596996551111206,18.843996460011773,64.0166172828742,63.99192840276304,1.0601085003888282,-0.11117431924742648,-0.08794415305541692,63.82529068487318,2.964713834331117
10357,185858.3855,160336.5447,54.662851,2019-09-30 05:31:31,50.98287476279026,4.515952811702505,1.0537296896000088,18.6140445097271,63.59369095925776,63.657476065288805,1.052673847236572,-0.08386252410009974,-0.08641850632701195,63.494540831662405,3.0498604944586263
10358,185872.6369,160348.3107,54.748018,2019-09-30 05:31:32,50.9830026596784,4.516120770811825,1.0483567206400077,18.426726025160033,63.27637566922712,63.33079392891256,1.0474558990218419,-0.07167661711031094,-0.08079423300974467,63.17908385929094,3.0763546325107294
10359,185886.7887,160359.9883,54.819215,2019-09-30 05:31:33,50.98312966259065,4.516287469133997,1.0435210485760071,18.263498418414432,63.00648596979692,63.026752746539536,1.0431854957005042,-0.07055646865793387,-0.07322178801826057,62.88981366350221,3.0611838064453116
10360,185900.5064,160371.6172,54.892968,2019-09-30 05:31:34,50.983252763956045,4.5164534624841455,1.0391689437184064,18.11097723251269,62.741980917698996,62.752322630488365,1.0389976865233725,-0.06903579192284996,-0.06953935689537051,62.62275688576525,3.049086976406254
10361,185913.9174,160383.1183,54.901684,2019-09-30 05:31:35,50.98337311041548,4.516617628004886,1.0352520493465658,17.96858345392662,62.48420418483127,62.49270467007935,1.0351112305930814,-0.061994864476361725,-0.07161711754165406,62.35964548943735,3.0586097481007775
10362,185927.1127,160394.5416,54.826919,2019-09-30 05:31:36,50.98349151908727,4.516780680286122,1.0317268444119092,17.84129363694428,62.25354844732197,62.22620846063123,1.032180148556457,-0.07575347941675424,-0.08044004658319062,62.077173998010586,2.9866241355554024
